94c93e7fb99501fb8f6d8f8e79d186714e42a465,MODIFY,regular-file,Classes/inheritance.js,2340,52
adb528fd1b0664561d785b2ca4208a68f87e9e41,MODIFY,regular-file,Classes/inheritance.ts,1478,44
2c41b5def1ed1d8fe2ee09e41c364b9e27589ae9,MODIFY,regular-file,Classes/person.js,700,19
a20e6535dc7421c1372e88cfe4bc75b5a8ab4145,MODIFY,regular-file,Classes/person.ts,781,31
c766fa2dea2723c78a5bdaa4b30cacf36e74e195,MODIFY,regular-file,Classes/person2.js,760,18
617ba897deeb2edbd95d065b9ffe4f7104ed91e8,MODIFY,regular-file,Classes/person2.ts,625,19
